GeneID,TranscriptID,GC
ENSOANG00000019083,ENSOANT00000028212,42.39
ENSOANG00000019283,ENSOANT00000028409,43.01
ENSOANG00000026844,ENSOANT00000036969,62.42
ENSOANG00000027437,ENSOANT00000037562,49.33
ENSOANG00000027866,ENSOANT00000037991,42.86
ENSOANG00000027589,ENSOANT00000037714,52.23
ENSOANG00000018969,ENSOANT00000028098,43.85
ENSOANG00000027535,ENSOANT00000037660,52.32
ENSOANG00000019307,ENSOANT00000028432,44.36
ENSOANG00000028194,ENSOANT00000038319,46.98
ENSOANG00000026880,ENSOANT00000037005,55.35
ENSOANG00000027657,ENSOANT00000037782,51.57
ENSOANG00000025530,ENSOANT00000035655,58.17
ENSOANG00000027927,ENSOANT00000038052,55.81
ENSOANG00000025604,ENSOANT00000035729,48.63
ENSOANG00000026515,ENSOANT00000036640,53.02
ENSOANG00000027257,ENSOANT00000037382,30.99
ENSOANG00000027874,ENSOANT00000037999,52.35
ENSOANG00000024476,ENSOANT00000034601,56.49
ENSOANG00000025398,ENSOANT00000035523,59.46
ENSOANG00000027159,ENSOANT00000037284,50.96
ENSOANG00000027136,ENSOANT00000037261,53.75
ENSOANG00000017327,ENSOANT00000026469,49.52
ENSOANG00000025324,ENSOANT00000035449,50.00
ENSOANG00000027990,ENSOANT00000038115,48.44
ENSOANG00000025780,ENSOANT00000035905,51.66
ENSOANG00000023860,ENSOANT00000033984,43.21
ENSOANG00000022886,ENSOANT00000033010,40.74
ENSOANG00000026970,ENSOANT00000037095,46.79
ENSOANG00000025698,ENSOANT00000035823,52.03
ENSOANG00000027989,ENSOANT00000038114,56.58
ENSOANG00000026611,ENSOANT00000036736,46.88
ENSOANG00000017420,ENSOANT00000026562,52.00
ENSOANG00000026445,ENSOANT00000036570,52.70
ENSOANG00000019014,ENSOANT00000028143,41.03
ENSOANG00000018226,ENSOANT00000027360,44.44
ENSOANG00000028128,ENSOANT00000038253,54.72
ENSOANG00000028053,ENSOANT00000038178,43.54
ENSOANG00000027174,ENSOANT00000037299,53.75
ENSOANG00000027863,ENSOANT00000037988,47.37
ENSOANG00000028031,ENSOANT00000038156,50.64
ENSOANG00000027209,ENSOANT00000037334,53.02
ENSOANG00000027267,ENSOANT00000037392,54.00
ENSOANG00000018200,ENSOANT00000027335,56.62
ENSOANG00000017951,ENSOANT00000027087,56.62
ENSOANG00000017253,ENSOANT00000026395,63.24
ENSOANG00000016079,ENSOANT00000025222,42.65
ENSOANG00000017859,ENSOANT00000026995,38.97
ENSOANG00000028071,ENSOANT00000038196,40.58
ENSOANG00000019015,ENSOANT00000028144,47.14
ENSOANG00000018344,ENSOANT00000027477,42.39
ENSOANG00000018963,ENSOANT00000028092,43.48
ENSOANG00000018255,ENSOANT00000027389,45.05
ENSOANG00000024785,ENSOANT00000034910,47.62
ENSOANG00000026171,ENSOANT00000036296,52.38
ENSOANG00000017096,ENSOANT00000026239,40.28
ENSOANG00000023648,ENSOANT00000033772,44.71
ENSOANG00000026616,ENSOANT00000036741,44.03
ENSOANG00000026806,ENSOANT00000036931,61.49
ENSOANG00000017225,ENSOANT00000026367,57.42
ENSOANG00000027933,ENSOANT00000038058,54.03
ENSOANG00000027634,ENSOANT00000037759,43.54
ENSOANG00000027661,ENSOANT00000037786,52.71
ENSOANG00000027577,ENSOANT00000037702,41.79
ENSOANG00000018440,ENSOANT00000027573,46.97
ENSOANG00000027751,ENSOANT00000037876,44.30
ENSOANG00000017183,ENSOANT00000026326,35.61
ENSOANG00000026172,ENSOANT00000036297,56.86
ENSOANG00000027537,ENSOANT00000037662,59.29
ENSOANG00000027032,ENSOANT00000037157,53.75
ENSOANG00000018966,ENSOANT00000028095,43.75
ENSOANG00000017278,ENSOANT00000026420,46.38
ENSOANG00000019007,ENSOANT00000028136,47.29
ENSOANG00000016886,ENSOANT00000026029,40.52
ENSOANG00000018574,ENSOANT00000027705,38.36
ENSOANG00000018496,ENSOANT00000027629,41.18
ENSOANG00000017486,ENSOANT00000026626,46.10
ENSOANG00000027108,ENSOANT00000037233,37.21
ENSOANG00000027952,ENSOANT00000038077,34.29
ENSOANG00000025490,ENSOANT00000035615,50.38
ENSOANG00000017857,ENSOANT00000026993,46.03
ENSOANG00000026924,ENSOANT00000037049,46.45
ENSOANG00000027605,ENSOANT00000037730,56.05
ENSOANG00000027531,ENSOANT00000037656,57.32
ENSOANG00000027176,ENSOANT00000037301,46.26
ENSOANG00000024987,ENSOANT00000035112,60.27
ENSOANG00000026987,ENSOANT00000037112,57.42
ENSOANG00000027895,ENSOANT00000038020,58.60
ENSOANG00000017993,ENSOANT00000027129,36.36
ENSOANG00000018697,ENSOANT00000027828,32.05
ENSOANG00000027445,ENSOANT00000037570,36.76
ENSOANG00000018280,ENSOANT00000027414,33.75
ENSOANG00000024866,ENSOANT00000034991,33.33
ENSOANG00000023630,ENSOANT00000033754,39.44
ENSOANG00000025075,ENSOANT00000035200,36.51
ENSOANG00000027132,ENSOANT00000037257,40.32
ENSOANG00000027923,ENSOANT00000038048,38.24
ENSOANG00000018474,ENSOANT00000027607,41.10
ENSOANG00000017641,ENSOANT00000026780,41.98
ENSOANG00000024268,ENSOANT00000034392,39.71
ENSOANG00000017737,ENSOANT00000026874,50.62
ENSOANG00000027151,ENSOANT00000037276,53.69
ENSOANG00000018458,ENSOANT00000027591,52.50
ENSOANG00000024514,ENSOANT00000034639,47.76
ENSOANG00000017419,ENSOANT00000026561,48.48
ENSOANG00000026032,ENSOANT00000036157,48.30
ENSOANG00000028186,ENSOANT00000038311,52.98
ENSOANG00000027163,ENSOANT00000037288,49.32
ENSOANG00000028088,ENSOANT00000038213,44.37
ENSOANG00000027166,ENSOANT00000037291,51.59
ENSOANG00000027491,ENSOANT00000037616,45.99
ENSOANG00000027131,ENSOANT00000037256,47.50
ENSOANG00000027488,ENSOANT00000037613,53.69
ENSOANG00000027016,ENSOANT00000037141,47.10
ENSOANG00000027803,ENSOANT00000037928,51.28
ENSOANG00000019328,ENSOANT00000028452,45.21
ENSOANG00000024913,ENSOANT00000035038,50.00
ENSOANG00000026824,ENSOANT00000036949,48.30
ENSOANG00000025455,ENSOANT00000035580,55.41
ENSOANG00000028139,ENSOANT00000038264,33.77
ENSOANG00000026270,ENSOANT00000036395,55.10
ENSOANG00000025144,ENSOANT00000035269,58.17
ENSOANG00000025997,ENSOANT00000036122,50.00
ENSOANG00000027150,ENSOANT00000037275,50.96
ENSOANG00000027891,ENSOANT00000038016,57.32
ENSOANG00000025387,ENSOANT00000035512,59.59
ENSOANG00000027974,ENSOANT00000038099,43.51
ENSOANG00000027081,ENSOANT00000037206,62.91
ENSOANG00000017978,ENSOANT00000027114,52.31
ENSOANG00000026845,ENSOANT00000036970,49.62
ENSOANG00000027950,ENSOANT00000038075,54.37
ENSOANG00000024616,ENSOANT00000034741,44.97
ENSOANG00000027981,ENSOANT00000038106,45.16
ENSOANG00000026266,ENSOANT00000036391,58.78
ENSOANG00000027660,ENSOANT00000037785,46.75
ENSOANG00000019140,ENSOANT00000028269,41.67
ENSOANG00000017504,ENSOANT00000026644,41.67
ENSOANG00000027767,ENSOANT00000037892,49.66
ENSOANG00000027968,ENSOANT00000038093,54.78
ENSOANG00000028052,ENSOANT00000038177,43.54
ENSOANG00000024959,ENSOANT00000035084,49.24
ENSOANG00000025199,ENSOANT00000035324,52.63
ENSOANG00000024863,ENSOANT00000034988,52.26
ENSOANG00000018367,ENSOANT00000027500,45.52
ENSOANG00000026815,ENSOANT00000036940,56.15
ENSOANG00000017212,ENSOANT00000026354,40.91
ENSOANG00000026354,ENSOANT00000036479,39.39
ENSOANG00000025131,ENSOANT00000035256,41.54
ENSOANG00000027725,ENSOANT00000037850,57.72
ENSOANG00000024507,ENSOANT00000034632,58.50
ENSOANG00000025460,ENSOANT00000035585,58.50
ENSOANG00000026873,ENSOANT00000036998,54.72
ENSOANG00000025484,ENSOANT00000035609,49.32
ENSOANG00000027381,ENSOANT00000037506,50.00
ENSOANG00000027255,ENSOANT00000037380,52.98
ENSOANG00000027384,ENSOANT00000037509,48.43
ENSOANG00000028102,ENSOANT00000038227,45.75
ENSOANG00000028144,ENSOANT00000038269,45.10
ENSOANG00000026107,ENSOANT00000036232,49.66
ENSOANG00000027297,ENSOANT00000037422,42.02
ENSOANG00000027717,ENSOANT00000037842,44.30
ENSOANG00000027609,ENSOANT00000037734,46.31
ENSOANG00000028193,ENSOANT00000038318,35.77
ENSOANG00000027448,ENSOANT00000037573,44.94
ENSOANG00000027773,ENSOANT00000037898,68.49
ENSOANG00000024465,ENSOANT00000034590,51.66
ENSOANG00000027707,ENSOANT00000037832,55.49
ENSOANG00000027498,ENSOANT00000037623,30.65
ENSOANG00000019011,ENSOANT00000028140,35.38
ENSOANG00000028044,ENSOANT00000038169,31.75
ENSOANG00000027041,ENSOANT00000037166,49.34
ENSOANG00000024920,ENSOANT00000035045,51.59
ENSOANG00000027983,ENSOANT00000038108,47.79
ENSOANG00000026554,ENSOANT00000036679,36.43
ENSOANG00000019122,ENSOANT00000028251,40.80
ENSOANG00000027861,ENSOANT00000037986,52.94
ENSOANG00000027618,ENSOANT00000037743,50.34
ENSOANG00000026492,ENSOANT00000036617,50.34
ENSOANG00000025612,ENSOANT00000035737,49.32
ENSOANG00000027953,ENSOANT00000038078,46.27
ENSOANG00000027022,ENSOANT00000037147,53.64
ENSOANG00000028117,ENSOANT00000038242,32.47
ENSOANG00000027145,ENSOANT00000037270,55.92
ENSOANG00000024540,ENSOANT00000034665,47.97
ENSOANG00000027318,ENSOANT00000037443,51.27
ENSOANG00000027009,ENSOANT00000037134,56.86
ENSOANG00000026949,ENSOANT00000037074,41.14
ENSOANG00000027949,ENSOANT00000038074,48.70
ENSOANG00000025369,ENSOANT00000035494,53.42
ENSOANG00000027429,ENSOANT00000037554,54.19
ENSOANG00000028106,ENSOANT00000038231,50.34
ENSOANG00000019204,ENSOANT00000028333,53.08
ENSOANG00000028035,ENSOANT00000038160,49.37
ENSOANG00000026488,ENSOANT00000036613,56.38
ENSOANG00000027738,ENSOANT00000037863,49.68
ENSOANG00000028009,ENSOANT00000038134,56.67
ENSOANG00000027313,ENSOANT00000037438,55.78
ENSOANG00000017615,ENSOANT00000026754,48.89
ENSOANG00000027447,ENSOANT00000037572,50.98
ENSOANG00000027956,ENSOANT00000038081,46.88
ENSOANG00000027627,ENSOANT00000037752,55.06
ENSOANG00000027432,ENSOANT00000037557,48.34
ENSOANG00000027598,ENSOANT00000037723,52.00
ENSOANG00000027268,ENSOANT00000037393,53.29
ENSOANG00000026867,ENSOANT00000036992,46.41
ENSOANG00000027025,ENSOANT00000037150,54.05
ENSOANG00000027224,ENSOANT00000037349,50.34
ENSOANG00000025593,ENSOANT00000035718,50.68
ENSOANG00000026955,ENSOANT00000037080,51.88
ENSOANG00000028079,ENSOANT00000038204,38.55
ENSOANG00000027477,ENSOANT00000037602,45.24
ENSOANG00000027486,ENSOANT00000037611,42.68
ENSOANG00000027266,ENSOANT00000037391,45.00
ENSOANG00000027484,ENSOANT00000037609,47.37
ENSOANG00000027095,ENSOANT00000037220,52.20
ENSOANG00000028064,ENSOANT00000038189,46.26
ENSOANG00000025006,ENSOANT00000035131,51.37
ENSOANG00000026047,ENSOANT00000036172,46.41
ENSOANG00000026973,ENSOANT00000037098,51.59
ENSOANG00000028142,ENSOANT00000038267,55.06
ENSOANG00000028124,ENSOANT00000038249,50.00
ENSOANG00000027242,ENSOANT00000037367,46.88
ENSOANG00000027228,ENSOANT00000037353,57.32
ENSOANG00000027558,ENSOANT00000037683,42.68
ENSOANG00000026547,ENSOANT00000036672,53.95
ENSOANG00000019092,ENSOANT00000028221,43.02
ENSOANG00000027027,ENSOANT00000037152,47.73
ENSOANG00000027305,ENSOANT00000037430,53.59
ENSOANG00000027781,ENSOANT00000037906,45.75
ENSOANG00000027614,ENSOANT00000037739,54.90
ENSOANG00000026842,ENSOANT00000036967,53.29
ENSOANG00000027736,ENSOANT00000037861,55.77
ENSOANG00000026658,ENSOANT00000036783,57.53
ENSOANG00000028074,ENSOANT00000038199,52.67
ENSOANG00000027603,ENSOANT00000037728,51.63
ENSOANG00000027516,ENSOANT00000037641,56.46
ENSOANG00000027947,ENSOANT00000038072,55.00
ENSOANG00000027604,ENSOANT00000037729,50.33
ENSOANG00000027629,ENSOANT00000037754,45.57
ENSOANG00000027632,ENSOANT00000037757,40.91
ENSOANG00000027984,ENSOANT00000038109,47.02
ENSOANG00000018870,ENSOANT00000028000,45.88
ENSOANG00000027173,ENSOANT00000037298,49.48
ENSOANG00000027636,ENSOANT00000037761,49.67
ENSOANG00000027241,ENSOANT00000037366,50.65
ENSOANG00000026683,ENSOANT00000036808,51.68
ENSOANG00000025599,ENSOANT00000035724,54.43
ENSOANG00000019037,ENSOANT00000028166,45.21
ENSOANG00000027485,ENSOANT00000037610,40.00
ENSOANG00000027364,ENSOANT00000037489,38.51
ENSOANG00000027868,ENSOANT00000037993,51.92
ENSOANG00000026260,ENSOANT00000036385,49.66
ENSOANG00000026231,ENSOANT00000036356,38.55
ENSOANG00000024771,ENSOANT00000034896,38.82
ENSOANG00000026976,ENSOANT00000037101,38.24
ENSOANG00000027366,ENSOANT00000037491,38.24
ENSOANG00000027733,ENSOANT00000037858,50.96
ENSOANG00000026800,ENSOANT00000036925,51.90
ENSOANG00000027227,ENSOANT00000037352,46.05
ENSOANG00000027441,ENSOANT00000037566,40.00
ENSOANG00000028212,ENSOANT00000038337,51.90
ENSOANG00000027872,ENSOANT00000037997,55.41
ENSOANG00000027323,ENSOANT00000037448,54.61
ENSOANG00000027987,ENSOANT00000038112,50.98
ENSOANG00000017835,ENSOANT00000026972,45.98
ENSOANG00000017597,ENSOANT00000026736,46.67
ENSOANG00000026188,ENSOANT00000036313,54.67
ENSOANG00000027824,ENSOANT00000037949,50.34
ENSOANG00000027730,ENSOANT00000037855,56.67
ENSOANG00000027371,ENSOANT00000037496,53.06
ENSOANG00000019367,ENSOANT00000028491,34.68
ENSOANG00000019373,ENSOANT00000028497,32.38
ENSOANG00000019372,ENSOANT00000028496,36.86
ENSOANG00000033699,ENSOANT00000044911,46.74
ENSOANG00000032460,ENSOANT00000046315,65.81
ENSOANG00000033213,ENSOANT00000044070,52.10
ENSOANG00000033748,ENSOANT00000043120,41.68
ENSOANG00000032509,ENSOANT00000042583,47.19
ENSOANG00000034441,ENSOANT00000043032,60.88
ENSOANG00000034889,ENSOANT00000045839,44.99
ENSOANG00000032379,ENSOANT00000046210,48.37
ENSOANG00000034697,ENSOANT00000044104,56.89
ENSOANG00000034851,ENSOANT00000044304,58.73
ENSOANG00000033750,ENSOANT00000046268,50.37
ENSOANG00000032523,ENSOANT00000043606,57.04
ENSOANG00000035737,ENSOANT00000046413,65.72
ENSOANG00000033573,ENSOANT00000043380,52.91
ENSOANG00000034368,ENSOANT00000045954,63.15
ENSOANG00000035937,ENSOANT00000042988,45.12
ENSOANG00000035110,ENSOANT00000045618,43.48
ENSOANG00000033423,ENSOANT00000044213,39.42
ENSOANG00000033423,ENSOANT00000044371,39.42
ENSOANG00000032993,ENSOANT00000046541,57.09
ENSOANG00000033449,ENSOANT00000043327,43.27
ENSOANG00000034678,ENSOANT00000044682,48.22
ENSOANG00000035504,ENSOANT00000042584,51.97
ENSOANG00000033718,ENSOANT00000045515,50.87
ENSOANG00000033718,ENSOANT00000044973,50.87
ENSOANG00000032741,ENSOANT00000044931,43.77
ENSOANG00000034409,ENSOANT00000046032,46.44
ENSOANG00000034272,ENSOANT00000044637,57.42
ENSOANG00000034736,ENSOANT00000042760,55.40
ENSOANG00000034181,ENSOANT00000042588,67.26
ENSOANG00000035285,ENSOANT00000044604,58.05
ENSOANG00000034212,ENSOANT00000044256,52.61
ENSOANG00000033697,ENSOANT00000045615,49.66
ENSOANG00000035860,ENSOANT00000045042,52.48
ENSOANG00000035860,ENSOANT00000045974,52.48
ENSOANG00000034337,ENSOANT00000045791,53.56
ENSOANG00000033755,ENSOANT00000044640,70.00
ENSOANG00000032424,ENSOANT00000042547,54.67
ENSOANG00000032424,ENSOANT00000044373,54.67
ENSOANG00000032424,ENSOANT00000045611,54.67
ENSOANG00000034489,ENSOANT00000044461,53.70
ENSOANG00000034847,ENSOANT00000046352,46.34
ENSOANG00000034220,ENSOANT00000044196,61.27
ENSOANG00000034221,ENSOANT00000044042,51.16
ENSOANG00000032808,ENSOANT00000046456,63.14
ENSOANG00000034440,ENSOANT00000042657,63.88
ENSOANG00000034440,ENSOANT00000042791,63.88
ENSOANG00000035498,ENSOANT00000044801,65.42
ENSOANG00000032726,ENSOANT00000042970,61.07
ENSOANG00000035547,ENSOANT00000045449,43.02
ENSOANG00000034770,ENSOANT00000043114,48.61
ENSOANG00000032682,ENSOANT00000045173,58.55
ENSOANG00000032682,ENSOANT00000045822,58.55
ENSOANG00000032682,ENSOANT00000045531,58.55
ENSOANG00000033141,ENSOANT00000045524,54.07
ENSOANG00000032350,ENSOANT00000045828,54.67
ENSOANG00000034701,ENSOANT00000046248,42.58
ENSOANG00000034825,ENSOANT00000046189,51.58
ENSOANG00000034203,ENSOANT00000046489,48.25
ENSOANG00000032382,ENSOANT00000045326,47.56
ENSOANG00000032382,ENSOANT00000043056,47.56
ENSOANG00000034949,ENSOANT00000045672,60.32
ENSOANG00000033466,ENSOANT00000045275,44.18
ENSOANG00000032463,ENSOANT00000043372,59.89
ENSOANG00000033703,ENSOANT00000043483,46.67
ENSOANG00000033114,ENSOANT00000042858,51.31
ENSOANG00000035294,ENSOANT00000045189,48.93
ENSOANG00000032971,ENSOANT00000043685,37.24
ENSOANG00000034177,ENSOANT00000045018,59.16
ENSOANG00000033811,ENSOANT00000042956,61.83
ENSOANG00000032568,ENSOANT00000045311,55.55
ENSOANG00000035509,ENSOANT00000043810,42.30
ENSOANG00000032475,ENSOANT00000045158,55.69
ENSOANG00000033507,ENSOANT00000042535,40.41
ENSOANG00000033507,ENSOANT00000042906,40.41
ENSOANG00000033188,ENSOANT00000044473,53.10
ENSOANG00000035188,ENSOANT00000045851,41.72
ENSOANG00000035493,ENSOANT00000044634,63.61
ENSOANG00000033196,ENSOANT00000044551,53.94
ENSOANG00000033196,ENSOANT00000045106,53.94
ENSOANG00000032608,ENSOANT00000046509,61.31
ENSOANG00000033306,ENSOANT00000044804,53.26
ENSOANG00000034328,ENSOANT00000045185,50.09
ENSOANG00000035322,ENSOANT00000042562,62.73
ENSOANG00000032980,ENSOANT00000046354,49.12
ENSOANG00000035882,ENSOANT00000045614,62.76
ENSOANG00000034350,ENSOANT00000043702,58.97
ENSOANG00000035168,ENSOANT00000044752,54.14
ENSOANG00000035168,ENSOANT00000043385,54.14
ENSOANG00000032770,ENSOANT00000044866,43.91
ENSOANG00000035757,ENSOANT00000043269,39.48
ENSOANG00000033812,ENSOANT00000045741,49.24
ENSOANG00000033116,ENSOANT00000042556,39.43
ENSOANG00000033101,ENSOANT00000046492,51.34
ENSOANG00000032918,ENSOANT00000043807,40.57
ENSOANG00000033673,ENSOANT00000045116,58.80
ENSOANG00000034622,ENSOANT00000042541,51.71
ENSOANG00000034028,ENSOANT00000044949,50.93
ENSOANG00000034642,ENSOANT00000046443,61.88
ENSOANG00000033199,ENSOANT00000042779,43.94
ENSOANG00000035296,ENSOANT00000045170,65.73
ENSOANG00000035607,ENSOANT00000042568,62.33
ENSOANG00000035521,ENSOANT00000045965,46.21
ENSOANG00000034833,ENSOANT00000044298,56.61
ENSOANG00000034786,ENSOANT00000044845,48.28
ENSOANG00000033152,ENSOANT00000045520,58.73
ENSOANG00000034430,ENSOANT00000043593,58.07
ENSOANG00000032324,ENSOANT00000045746,62.30
ENSOANG00000033868,ENSOANT00000043937,48.36
ENSOANG00000034776,ENSOANT00000046085,50.36
ENSOANG00000034141,ENSOANT00000042694,74.05
ENSOANG00000035678,ENSOANT00000043812,53.38
ENSOANG00000035448,ENSOANT00000046289,52.10
ENSOANG00000035622,ENSOANT00000044872,49.67
ENSOANG00000035046,ENSOANT00000044343,48.79
ENSOANG00000033080,ENSOANT00000045720,48.27
ENSOANG00000033080,ENSOANT00000043099,48.27
ENSOANG00000035458,ENSOANT00000045511,44.58
ENSOANG00000032387,ENSOANT00000045145,49.49
ENSOANG00000034118,ENSOANT00000046330,49.48
ENSOANG00000032934,ENSOANT00000044856,57.72
ENSOANG00000034312,ENSOANT00000045551,59.12
ENSOANG00000034002,ENSOANT00000045377,56.37
ENSOANG00000034252,ENSOANT00000043389,56.77
ENSOANG00000032432,ENSOANT00000042603,49.72
ENSOANG00000034120,ENSOANT00000045688,49.25
ENSOANG00000035883,ENSOANT00000043859,45.65
ENSOANG00000035591,ENSOANT00000045966,60.62
ENSOANG00000033696,ENSOANT00000045750,32.66
ENSOANG00000034057,ENSOANT00000044321,53.01
ENSOANG00000033025,ENSOANT00000044276,48.90
ENSOANG00000035363,ENSOANT00000046444,53.06
ENSOANG00000033420,ENSOANT00000042925,54.33
ENSOANG00000033293,ENSOANT00000044527,55.98
ENSOANG00000033176,ENSOANT00000043907,46.66
ENSOANG00000035317,ENSOANT00000045029,66.95
ENSOANG00000035185,ENSOANT00000043627,58.69
ENSOANG00000033674,ENSOANT00000043765,59.84
ENSOANG00000035376,ENSOANT00000045211,44.30
ENSOANG00000035954,ENSOANT00000044349,45.65
ENSOANG00000033888,ENSOANT00000042939,54.15
ENSOANG00000032990,ENSOANT00000045062,56.58
ENSOANG00000035120,ENSOANT00000045677,55.43
ENSOANG00000033995,ENSOANT00000042819,60.99
ENSOANG00000035787,ENSOANT00000045084,54.16
ENSOANG00000032921,ENSOANT00000043725,54.12
ENSOANG00000035059,ENSOANT00000045811,52.71
ENSOANG00000032522,ENSOANT00000043891,61.86
ENSOANG00000034634,ENSOANT00000042576,53.94
ENSOANG00000033143,ENSOANT00000045174,55.95
ENSOANG00000034316,ENSOANT00000043688,66.99
ENSOANG00000033005,ENSOANT00000045332,46.47
ENSOANG00000035186,ENSOANT00000044224,51.81
ENSOANG00000035186,ENSOANT00000046365,51.81
ENSOANG00000035186,ENSOANT00000043880,51.81
ENSOANG00000035344,ENSOANT00000043478,40.85
ENSOANG00000035968,ENSOANT00000044565,46.93
ENSOANG00000033611,ENSOANT00000043215,52.76
ENSOANG00000033708,ENSOANT00000043797,73.55
ENSOANG00000035712,ENSOANT00000045422,51.45
ENSOANG00000033079,ENSOANT00000042552,42.60
ENSOANG00000034771,ENSOANT00000043133,64.99
ENSOANG00000034019,ENSOANT00000044352,52.83
ENSOANG00000035069,ENSOANT00000043977,63.06
ENSOANG00000034854,ENSOANT00000042580,50.58
ENSOANG00000033118,ENSOANT00000046350,65.54
ENSOANG00000035492,ENSOANT00000042943,55.02
ENSOANG00000034696,ENSOANT00000045075,42.99
ENSOANG00000032588,ENSOANT00000046270,51.90
ENSOANG00000033598,ENSOANT00000043755,47.55
ENSOANG00000032400,ENSOANT00000046434,49.85
ENSOANG00000035722,ENSOANT00000044027,68.46
ENSOANG00000034769,ENSOANT00000045905,53.71
ENSOANG00000034296,ENSOANT00000043047,41.25
ENSOANG00000035272,ENSOANT00000043898,51.28
ENSOANG00000032583,ENSOANT00000044493,60.20
ENSOANG00000033170,ENSOANT00000042698,38.85
ENSOANG00000032384,ENSOANT00000043287,54.61
ENSOANG00000035671,ENSOANT00000044802,53.85
ENSOANG00000033956,ENSOANT00000044207,58.78
ENSOANG00000032759,ENSOANT00000045620,55.32
ENSOANG00000033394,ENSOANT00000044972,62.61
ENSOANG00000032634,ENSOANT00000043408,56.14
ENSOANG00000035006,ENSOANT00000045221,49.90
ENSOANG00000032312,ENSOANT00000046239,38.53
ENSOANG00000033333,ENSOANT00000043374,36.94
ENSOANG00000034565,ENSOANT00000043991,32.85
ENSOANG00000032692,ENSOANT00000042655,49.66
ENSOANG00000034819,ENSOANT00000045128,55.03
ENSOANG00000034668,ENSOANT00000043791,53.07
ENSOANG00000032334,ENSOANT00000046470,60.54
ENSOANG00000034015,ENSOANT00000045043,55.56
ENSOANG00000032596,ENSOANT00000044908,51.49
ENSOANG00000033914,ENSOANT00000045586,54.56
ENSOANG00000033914,ENSOANT00000045282,54.56
ENSOANG00000034715,ENSOANT00000044303,66.45
ENSOANG00000033797,ENSOANT00000045568,57.05
ENSOANG00000033797,ENSOANT00000043084,57.05
ENSOANG00000032618,ENSOANT00000044917,48.16
ENSOANG00000034975,ENSOANT00000045367,44.57
ENSOANG00000032845,ENSOANT00000043232,41.96
ENSOANG00000032512,ENSOANT00000044439,49.96
ENSOANG00000033023,ENSOANT00000045818,60.96
ENSOANG00000033557,ENSOANT00000043735,55.69
ENSOANG00000033557,ENSOANT00000042979,55.69
ENSOANG00000035478,ENSOANT00000044904,59.39
ENSOANG00000032905,ENSOANT00000043999,42.96
ENSOANG00000035339,ENSOANT00000043661,56.26
ENSOANG00000033117,ENSOANT00000046346,52.59
ENSOANG00000033921,ENSOANT00000044474,60.39
ENSOANG00000032466,ENSOANT00000045575,49.61
ENSOANG00000032966,ENSOANT00000044412,47.79
ENSOANG00000035782,ENSOANT00000045519,62.61
