default,student,balance,income
No,No,1300.33,47580
No,Yes,203.96,16430
No,Yes,1557.52,17130
No,No,0,41350
No,No,1136.45,47720
No,No,986.18,34780
No,No,452.82,62910
No,No,775.49,46020
No,Yes,926.07,17660
No,No,1074.99,27830
No,No,844.46,44510
No,No,391.55,45820
No,Yes,1283.02,15630
No,Yes,1343.24,7030
No,Yes,1049.42,15810
No,Yes,728.98,17360
No,Yes,1203.10,19960
No,No,221.33,31760
No,No,149.22,36550
No,No,474.62,28180
No,Yes,962.46,14600
No,No,1166.21,36320
Yes,Yes,2207.59,19780
No,Yes,1244.92,24290
No,No,913.45,52790
Yes,No,1315.55,35450
No,No,80.71,37650
No,Yes,745.22,24680
No,No,1505.09,43030
No,Yes,903.43,13020
No,No,250.98,33560
No,No,857.15,34690
No,No,92.97,49600
No,No,1363.31,35380
No,No,146.89,41870
No,Yes,2014.49,15720
No,No,1112.46,43200
No,Yes,237.16,25210
No,No,1018.36,47720
No,No,150.30,39730
No,No,1074.12,47510
No,No,0,30090
No,Yes,1205.94,12950
No,Yes,713.24,20540
No,No,1351.85,40170
No,No,254.72,53690
No,Yes,842.25,23310
No,No,390.98,47080
No,Yes,639.46,12320
No,Yes,514.33,27440
No,No,791.66,48120
No,Yes,1204.91,11330
No,No,1000.52,53680
No,Yes,810.30,16240
No,No,797.86,43710
No,No,0,46460
No,No,990.14,48040
No,Yes,284.05,15350
No,No,1080.32,48220
No,No,1433.99,19860
No,No,792.97,28670
No,No,1351.95,24130
No,No,528.67,39920
No,No,692.05,39580
No,No,1085.52,36740
No,No,567.70,50640
No,No,1190.06,41960
No,Yes,289.35,15710
No,No,1440.13,28370
No,No,373.17,30820
No,No,733.20,38590
No,Yes,1095.61,10450
No,No,1117.62,61940
No,No,505.01,43650
No,Yes,230.15,24770
No,No,586.77,32620
No,Yes,513.79,15540
No,Yes,1212.75,13720
No,No,578.48,45060
No,No,1229.52,59750
No,Yes,1829.90,21010
No,Yes,973.26,16980
No,No,690.64,26980
No,No,781.66,49420
No,No,652.20,36340
No,No,762.92,50290
No,Yes,843.64,17990
No,Yes,1316.21,16320
No,Yes,559.90,9350
No,No,355.03,52920
No,No,1635.20,31540
No,No,696.89,63950
No,No,444.04,47850
No,No,1585.52,49010
No,No,1322.08,48900
No,No,941.74,34550
No,Yes,1426.01,20770
Yes,Yes,1359.21,25540
No,No,1504.56,36690
No,No,48.26,32080
No,No,0,47390
No,Yes,802.36,18990
No,No,600.93,43840
No,No,1440.02,41810
No,Yes,1184.20,23230
No,No,31.86,33700
No,No,580.37,55720
No,Yes,591.98,8810
No,No,915.59,37720
Yes,No,2006.98,50030
No,Yes,1216.58,18140
No,No,970.92,46050
No,No,664.71,36990
No,No,873.87,46200
No,No,444.28,56880
No,No,641.76,44850
No,Yes,1106.32,21200
No,No,616.55,46100
No,No,1164.36,38750
No,No,828.66,28420
No,No,23.29,37970
No,No,717.43,45260
No,No,167.58,49080
No,No,821.85,35350
No,No,769.66,39400
No,No,0,37340
No,No,1038.70,33780
No,Yes,1050.15,16960
No,Yes,927.63,20640
No,No,1014.72,38780
No,Yes,1391.44,11680
No,No,290.48,47720
No,No,656.43,26550
No,No,1456.64,24080
No,Yes,1240.72,19700
No,No,636.60,31870
No,No,1665.03,48290
No,No,825.95,31660
No,No,0,61600
No,Yes,1152.12,18640
No,Yes,711.03,22000
No,No,1221.08,29370
No,No,781.29,36740
No,No,0,41670
No,No,919.30,33860
No,No,155.98,50130
No,No,0,42610
No,Yes,1520.85,20040
No,No,407.32,38280
No,No,555.22,22780
No,No,705.19,35860
No,Yes,916.12,28830
No,No,1083.28,45260
No,Yes,771.13,20650
No,No,1700.29,53840
No,No,679.26,36690
No,No,762.99,44160
No,Yes,1196.53,25650
No,No,627.38,47480
No,Yes,1175.79,18170
No,No,660.20,33590
No,Yes,822.62,10920
No,No,842.40,38160
No,No,1248.39,41550
No,Yes,1405.87,27070
No,No,419.70,44980
No,Yes,91.73,19150
No,No,157.00,50130
No,No,666.52,51870
No,No,806.78,55730
No,No,0,44750
No,No,1378.26,40220
No,No,354.21,25420
No,No,596.18,55590
No,No,102.46,44600
No,No,637.21,48460
No,No,1274.79,18040
No,No,403.04,29200
No,No,619.51,53740
No,No,1111.69,31050
No,No,1235.48,29990
No,No,850.38,45530
Yes,Yes,2352.05,24060
No,No,1518.35,53970
No,No,0,47930
No,No,541.94,37640
No,Yes,1401.19,17680
No,No,329.46,46020
No,No,530.09,21730
No,No,0,27450
No,No,1112.06,27690
No,No,291.07,23470
No,No,1133.41,36450
No,Yes,488.95,15910
No,No,926.54,25360
No,No,783.79,33150
No,Yes,246.08,20040
No,Yes,860.91,11570
No,No,1838.19,32300
No,Yes,918.82,16110
No,No,1040.10,16900
No,No,951.62,41680
No,No,749.11,46470
No,No,70.18,36210
No,No,1002.35,43040
No,No,948.70,14090
No,No,983.61,24660
No,Yes,0,16150
No,Yes,1209.38,12830
No,No,527.17,28930
No,No,671.76,40900
No,No,807.29,49360
No,Yes,1189.46,17280
No,No,612.10,31360
No,No,1.98,42380
No,No,507.90,45720
No,No,1678.11,41810
No,No,0,51050
No,Yes,378.67,14320
No,Yes,1202.76,20970
No,Yes,1038.54,21830
No,No,333.18,29400
No,No,1322.25,43800
No,Yes,1579.21,15110
No,No,852.53,46660
No,No,1407.86,43030
No,Yes,0,17790
No,No,350.19,46890
No,Yes,1276.35,27730
No,No,17.03,24490
Yes,No,1288.40,44250
No,No,861.36,47960
No,No,1209.75,40600
No,No,1067.77,28070
No,No,831.58,32200
Yes,No,1747.98,18960
No,No,0,58210
No,Yes,1177.32,13730
No,No,0,50550
No,No,943.46,26380
No,No,61.18,37600
No,No,1436.64,38570
No,No,343.64,43480
No,No,1018.38,30840
No,Yes,1173.09,23810
No,No,979.85,44860
No,No,444.60,51580
No,No,282.04,50500
No,Yes,1420.02,26420
No,No,654.66,32400
No,No,1388.56,21150
No,Yes,0,13620
No,No,0.02,37980
No,Yes,1132.08,15670
No,No,1330.48,50450
No,No,815.17,37940
No,No,1163.32,38320
No,No,769.23,49590
No,No,698.07,38960
No,No,0,41230
Yes,Yes,1789.47,17660
No,No,1124.96,50700
No,No,1012.28,60690
No,No,0,31720
No,No,481.77,34470
No,Yes,1383.56,17240
No,No,856.77,42660
No,No,994.01,52180
No,No,203.32,40490
Yes,No,1856.91,33440
No,No,566.87,67010
No,No,1428.72,51630
No,No,1339.19,44250
No,Yes,215.63,23220
Yes,No,1125.65,34750
No,No,514.85,57240
No,Yes,564.80,21310
No,Yes,705.88,11120
No,No,390.02,39020
No,No,690.60,43510
No,Yes,1596.70,21580
No,No,1578.46,51410
No,Yes,1363.99,18140
No,No,819.32,22400
No,No,0,44710
No,No,870.02,40530
No,No,629.27,35690
No,No,217.51,39610
No,Yes,1702.98,25200
No,No,86.57,31890
No,Yes,967.16,27070
No,Yes,329.76,17760
No,No,594.36,24270
No,No,51.07,38760
No,No,345.39,27010
No,Yes,740.57,17700
No,No,1128.83,45040
No,No,1549.26,43240
No,Yes,472.02,13680
No,No,466.10,26590
No,No,633.78,37670
No,No,959.02,46130
No,No,1634.99,36990
No,No,155.99,37590
No,No,1060.97,37410
No,No,862.15,59240
No,Yes,380.90,22040
No,No,184.53,35050
No,No,1690.38,46220
No,No,406.99,41500
No,No,626.16,35190
No,No,1915.33,21360
No,Yes,1017.36,21700
No,No,669.36,46000
No,No,574.46,46690
No,Yes,256.32,15620
No,Yes,1365.79,22300
No,No,1194.64,35620
No,No,286.30,30020
No,Yes,1260.49,8540
No,No,659.78,42050
No,Yes,583.77,12240
No,No,1024.81,40380
No,No,1045.42,50630
No,No,522.77,37480
No,No,212.93,46840
No,No,0,54600
No,No,316.56,30290
No,No,625.01,58910
No,Yes,789.37,21140
No,No,454.48,39600
No,No,1293.29,65120
No,No,964.09,48400
No,No,316.01,39950
No,No,826.02,53870
No,No,667.49,24610
No,Yes,950.47,17930
No,No,0,54650
No,No,650.29,44350
No,No,448.88,38420
No,No,1326.41,35150
No,No,1322.09,51840
No,No,575.13,25660
No,No,392.47,20670
No,Yes,716.04,15140
No,No,358.92,50980
No,No,946.89,9360
No,No,184.88,49710
No,No,600.82,49720
No,No,965.15,34780
No,No,937.03,42160
No,No,1225.92,43710
No,No,581.31,32450
No,No,62.11,51200
No,No,1653.55,23130
No,Yes,994.09,17400
No,Yes,1080.75,16900
No,No,663.66,51130
No,No,0,44460
No,No,11.13,52190
No,Yes,1403.16,28200
No,No,1005.52,34580
No,Yes,831.30,17570
No,No,154.21,29150
No,No,497.88,55540
No,Yes,601.89,16940
No,No,832.34,51730
No,No,1557.55,36740
No,No,705.33,23950
Yes,No,1234.10,43760
No,Yes,816.44,19140
No,No,768.37,43320
No,Yes,1725.33,18260
No,No,1004.12,53390
No,Yes,952.88,15080
No,No,1965.32,31800
No,No,930.08,21570
No,No,499.64,69340
No,No,1140.14,41770
No,No,518.36,27520
No,No,1167.88,35960
No,No,1402.24,32740
No,No,0,31360
No,No,42.14,31810
No,No,989.01,35120
No,No,10.23,27230
No,Yes,1298.51,20490
No,No,987.25,50040
No,No,920.57,40520
No,No,534.05,30940
No,Yes,1249.76,16250
No,Yes,732.42,26430
No,No,655.19,38190
No,No,224.20,51190
No,No,635.80,40490
No,Yes,1384.41,13700
No,No,979.10,46310
No,Yes,1463.82,15650
No,No,1302.78,50700
No,Yes,50.95,16250
No,No,1235.18,50860
No,Yes,1047.22,18060
No,Yes,1032.62,21120
No,Yes,1285.95,24100
No,No,1265.12,49380
No,No,1032.51,42490
No,No,566.36,39030
No,No,521.80,22200
No,Yes,313.21,28390
No,Yes,0,18250
No,Yes,982.80,20310
No,No,430.46,47460
No,Yes,1255.84,22020
No,No,1082.16,54090
No,No,450.32,52440
No,No,814.65,42520
No,Yes,1068.45,13630
No,No,549.16,64950
No,No,928.40,41480
No,No,1476.76,54840
No,Yes,785.85,19180
No,No,1493.61,38740
No,No,1074.01,50490
No,No,693.35,46460
No,No,848.60,22740
No,No,1233.71,72460
No,No,1264.13,35380
No,No,1474.63,39870
No,No,700.24,25910
No,No,803.97,41420
No,No,120.84,36200
No,No,1032.40,38690
No,No,563.99,60220
No,No,377.36,37440
No,No,0,26490
No,Yes,688.69,18790
No,Yes,583.24,17350
No,No,1509.87,41240
No,No,43.14,34310
No,No,860.75,36600
No,No,204.03,51100
No,No,1059.24,59860
No,No,1207.74,33410
No,No,615.82,34590
No,No,1018.56,34100
No,No,1436.67,46750
Yes,No,1800.64,48700
No,No,0,56940
No,Yes,1006.96,10360
No,No,868.72,40900
No,No,1068.57,26310
No,No,838.84,34350
No,No,1278.42,25590
No,No,264.01,45980
No,No,1168.57,47560
No,Yes,1600.62,24220
No,No,456.13,43940
No,Yes,1578.28,12770
No,Yes,1205.31,19880
No,Yes,1115.54,22550
No,Yes,950.48,13290
Yes,No,1547.99,37520
No,No,256.43,40220
No,Yes,1367.85,12480
No,No,400.88,53900
No,Yes,1020.58,13090
No,No,596.42,12130
No,No,289.53,36840
No,No,775.73,37020
No,No,895.32,43550
No,No,1798.77,57190
No,No,1112.45,40570
No,Yes,1225.34,5520
No,No,927.61,40610
No,No,252.10,38490
No,Yes,1128.35,15660
No,No,424.49,23980
No,Yes,1084.44,26710
No,No,1360.39,29860
No,Yes,1009.10,8860
No,No,0,29090
No,No,336.50,40620
No,No,537.14,52510
No,No,600.13,39390
No,No,938.09,46370
Yes,No,2095.11,44640
No,No,1176.79,30570
No,No,1099.62,48200
No,No,417.64,54000
No,No,1175.59,19030
No,No,1245.08,40290
No,Yes,1381.27,23900
No,No,1068.98,37170
No,No,635.76,49410
No,No,347.60,49330
No,No,1579.90,45400
No,No,288.17,36510
No,Yes,1626.90,11700
No,Yes,846.17,19570
No,No,1395.60,54140
No,Yes,339.69,27380
No,Yes,1634.26,18030
No,No,75.39,50550
No,Yes,375.91,20740
No,Yes,770.40,1490
No,No,347.37,18480
No,No,771.17,45950
No,No,1272.07,21500
No,Yes,985.24,17260
No,No,751.35,27170
No,No,829.68,35590
No,No,910.08,25180
No,No,712.93,20810
No,No,977.51,33690
No,No,1379.28,57840
No,No,1322.96,51950
No,No,460.23,47300
No,Yes,596.05,16080
Yes,Yes,1538.01,21350
No,No,471.91,60650
No,No,1186.88,27490
No,Yes,541.33,21240
No,Yes,1286.35,20020
No,Yes,1723.21,23270
No,No,288.80,30470
No,Yes,1595.90,23300
No,No,1064.97,45730
No,Yes,1941.05,14750
No,Yes,889.64,16700
No,No,604.83,27410
No,No,1003.60,24970
No,Yes,1464.35,21820
No,No,322.28,19420
No,No,639.86,34870
No,No,687.15,26900
No,Yes,978.23,15070
No,No,337.17,35040
No,No,880.75,34600
No,No,1285.52,39530
No,No,939.69,52380
No,Yes,729.81,9870
No,No,0,62160
No,Yes,1471.03,12660
No,Yes,816.96,13930
No,Yes,1323.39,23070
No,Yes,383.82,11770
No,No,1634.73,40860
No,No,846.39,38350
No,No,364.66,10230
No,Yes,833.61,11070
No,Yes,1867.55,16650
No,No,823.60,34850
No,No,1255.34,23290
No,No,1024.40,45200
No,No,0,36920
No,Yes,1447.97,16420
No,Yes,1057.59,21570
No,Yes,1027.13,16250
No,Yes,1212.73,18090
Yes,No,1815.17,23640
No,Yes,167.63,16770
No,No,272.52,32680
No,No,0,39460
No,No,1387.28,29710
No,No,624.54,48340
No,No,262.99,17820
No,No,986.76,44600
No,No,0,43930
No,Yes,884.31,17540
No,No,929.83,45170
No,No,751.84,52660
No,Yes,0,18870
No,Yes,879.71,17860
No,Yes,1313.97,20030
No,No,319.13,34290
No,No,996.18,57970
No,No,1123.43,45360
No,No,110.55,32410
No,No,581.96,31650
No,No,982.22,38150
No,No,874.61,37140
No,No,650.00,41420
No,No,1452.68,43410
No,Yes,1443.86,19140
No,Yes,0,13910
No,No,737.34,50260
No,No,106.19,41510
No,Yes,1273.75,19630
No,No,863.04,50660
No,No,1504.68,38220
No,Yes,1182.67,17280
No,No,853.06,39550
No,Yes,160.88,19680
No,No,1118.56,46570
No,Yes,271.66,14080
No,No,584.09,24580
No,No,911.93,40500
No,No,745.86,54670
No,Yes,1291.07,17130
No,No,572.88,43380
No,No,445.82,42340
No,No,865.40,53790
No,No,886.77,43410
No,Yes,451.69,11460
No,No,558.32,42760
No,No,1602.00,41820
No,No,503.49,36520
No,No,521.90,47030
No,No,1214.54,21630
No,Yes,596.20,22320
No,No,926.16,41500
No,No,522.64,35890
No,No,986.26,38660
No,Yes,885.92,22360
No,No,562.31,63790
No,No,503.30,37740
No,No,1375.38,47090
No,Yes,1089.40,19050
No,No,770.48,25440
No,No,797.31,35030
No,Yes,389.21,22900
No,No,589.39,38250
Yes,No,2073.78,52330
No,No,1128.41,51770
No,No,1142.66,40820
No,Yes,1007.53,16810
No,Yes,789.09,18650
Yes,No,961.73,27600
No,Yes,1264.64,23850
No,Yes,1627.45,19630
No,Yes,979.06,17660
No,No,768.81,47000
No,No,714.51,48110
No,No,223.35,51660
No,No,1659.29,36640
No,No,1062.28,50890
No,No,38.67,30960
No,No,1216.98,37960
Yes,No,1825.97,39400
No,Yes,293.51,10590
No,No,1588.87,45090
No,No,1926.24,46530
No,No,892.91,9290
No,Yes,1583.41,23430
No,Yes,968.95,13860
No,No,258.25,38300
No,Yes,492.24,23680
No,No,1240.57,35590
Yes,No,1658.96,38200
No,Yes,877.15,22040
No,Yes,0,20870
No,Yes,1041.31,12070
No,No,1806.91,36300
No,No,0,28700
No,No,1500.59,27350
No,No,1329.91,50560
No,No,913.88,15220
No,No,898.56,37910
No,No,0,47230
No,No,457.60,49900
No,No,882.08,43540
No,No,602.62,25370
No,No,513.39,19020
No,No,880.71,35570
No,No,815.69,48640
No,No,1295.61,39710
No,No,1740.63,48310
Yes,No,1506.19,47060
No,No,906.41,49810
No,No,1278.01,41690
No,No,45.82,32520
No,No,629.60,50110
No,No,270.58,33490
No,No,1486.05,34700
No,Yes,830.65,14420
Yes,Yes,1719.25,15750
No,No,935.63,21730
No,Yes,482.13,17450
No,No,335.82,29400
No,No,870.41,17680
No,No,527.94,47960
No,No,1104.30,40000
No,Yes,1220.93,6740
No,No,1338.53,35070
No,Yes,1129.23,22680
No,No,915.51,42330
No,No,833.95,34170
No,No,381.56,49110
No,No,218.58,34510
No,No,1156.99,53450
Yes,Yes,2046.63,17910
No,Yes,1368.38,16440
No,Yes,1302.51,18210
No,No,1175.28,35830
No,Yes,256.36,18200
No,No,908.99,46170
No,Yes,1107.00,30610
No,No,618.46,49380
No,No,932.87,61190
No,No,547.71,50610
Yes,Yes,1726.47,13650
No,No,581.00,52910
No,No,356.61,44470
No,No,644.86,38790
No,Yes,737.08,24630
Yes,No,1666.11,25050
No,Yes,1215.47,20450
No,Yes,1002.77,11600
No,No,363.22,51820
No,No,0,45170
No,No,29.61,26710
No,Yes,1036.11,15060
Yes,No,959.15,59430
No,No,390.53,57520
No,No,451.07,38340
No,No,1412.99,53290
No,No,216.52,28850
No,Yes,1027.07,24340
No,No,143.75,48250
No,Yes,887.65,16990
No,No,1199.98,38250
No,Yes,1075.17,21560
No,No,932.60,44710
No,Yes,1434.58,16610
No,No,444.58,51380
No,No,853.21,31600
No,Yes,973.04,23030
No,Yes,102.28,20670
Yes,No,652.39,46150
No,No,132.73,33370
No,No,1128.47,49540
No,No,1315.22,52550
No,Yes,1025.85,21560
No,No,785.78,48170
No,Yes,1775.18,20380
No,No,362.05,50900
No,No,1154.57,61080
No,No,18.29,43240
No,No,0,37510
No,Yes,1740.87,17470
No,Yes,1228.99,18810
No,Yes,1669.72,20300
No,No,1584.56,45440
No,No,751.12,37300
No,No,1063.33,39300
No,No,710.13,46300
No,No,1063.72,26040
No,No,162.78,33930
No,No,615.00,40230
No,No,1011.36,28170
No,Yes,1658.37,22010
No,No,1490.98,39590
No,Yes,1630.48,16310
No,No,781.27,53170
No,No,476.30,25770
No,No,892.44,28180
No,Yes,1671.52,9980
No,No,813.86,33350
No,No,1280.23,23640
No,No,564.39,30380
No,No,525.87,8010
No,No,837.32,61950
No,Yes,1847.46,19380
No,Yes,717.75,19560
No,Yes,1935.50,9430
No,No,808.49,56200
No,No,218.73,53250
No,Yes,118.20,15470
No,No,988.17,49050
No,Yes,673.32,14430
No,Yes,616.31,14660
No,Yes,475.85,19990
No,No,221.54,43660
No,No,959.17,38310
No,No,575.67,36950
No,No,1017.65,37240
No,No,1763.84,36680
No,No,883.39,38400
No,No,830.23,36520
No,No,163.26,40600
No,Yes,2.99,18710
No,No,51.18,39380
No,No,806.21,35250
No,No,1186.48,50370
No,Yes,357.95,14330
No,Yes,1590.82,21780
No,Yes,822.09,20900
No,No,1082.81,41350
No,No,779.47,34080
No,No,4.67,44570
No,No,58.75,26930
No,Yes,966.48,23110
No,No,683.92,37380
No,Yes,0,18230
No,No,1139.02,24570
No,No,1293.45,48030
No,No,304.54,47210
No,No,1215.14,51800
No,Yes,305.78,16590
No,No,693.71,40140
Yes,Yes,1502.18,18600
No,No,1645.42,36830
No,No,279.67,58560
No,No,1267.48,40030
No,No,456.37,47630
No,No,962.13,44690
No,Yes,698.97,25100
No,No,619.02,42860
No,No,870.97,39650
No,No,217.73,47650
No,No,713.32,44600
No,Yes,306.43,13930
No,No,1314.89,33700
No,No,1057.67,39700
No,Yes,625.60,16130
No,No,1302.65,28970
No,No,1408.35,33690
No,Yes,926.56,19240
No,No,1018.40,25390
No,No,0,40730
No,No,724.88,27800
No,Yes,325.28,15960
No,No,445.71,25170
No,No,1367.44,45910
No,No,1353.91,39870
No,No,1555.96,34410
No,No,1267.16,51190
No,Yes,640.81,19050
No,No,658.05,41880
No,Yes,808.83,18790
No,No,819.11,50080
No,Yes,1365.02,23280
No,No,396.84,32650
No,No,421.69,32290
No,No,969.35,46020
No,Yes,1490.07,15910
No,Yes,1079.07,17960
No,No,809.45,39070
No,Yes,641.89,16400
No,No,872.32,44400
No,Yes,1004.63,9640
No,Yes,1170.91,19470
No,No,1433.64,44610
No,No,579.28,50810
Yes,No,2128.79,42090
No,Yes,842.91,14460
No,No,4.10,42170
No,No,218.37,36040
No,Yes,717.87,23400
No,Yes,1146.83,14330
No,No,968.51,41710
No,No,1124.58,45620
No,No,419.00,37180
No,Yes,320.72,12580
No,No,426.76,38490
No,No,949.17,36550
No,No,968.73,17350
No,No,1188.96,42280
No,Yes,1436.82,22920
No,Yes,843.01,12260
No,No,1410.95,58310
No,Yes,598.73,23110
No,No,72.92,13300
No,No,1347.78,29340
No,No,0,41160
No,Yes,1280.84,20570
No,No,1088.57,43880
No,No,1111.95,47250
No,No,1124.14,46050
No,No,0,36330
No,Yes,711.85,15130
No,No,548.83,44900
No,No,385.25,55260
No,No,1132.17,56150
No,No,399.11,48880
No,Yes,810.10,15100
No,No,1036.77,46230
No,No,927.76,38190
No,No,999.82,43660
No,No,649.26,31030
No,No,1391.31,48410
No,No,1058.56,38910
No,No,415.54,44140
No,No,771.13,42410
No,No,727.97,20450
No,No,239.32,49320
No,Yes,1219.76,17200
No,No,953.93,41250
No,No,143.37,17430
No,Yes,1669.27,13770
No,Yes,719.55,17190
No,No,295.30,45770
No,No,804.49,51010
No,No,619.36,45880
No,No,1157.11,38860
No,No,287.84,46610
No,Yes,1070.75,11380
No,No,452.36,29250
No,No,492.35,39300
No,Yes,1033.04,18950
No,No,1191.61,49000
No,Yes,1463.37,14380
No,No,152.44,23360
No,No,182.37,45500
No,No,732.13,42690
No,No,1916.08,23310
No,Yes,419.71,18070
No,No,1418.55,33960
No,Yes,811.68,20010
No,No,214.23,38720
No,Yes,799.15,19540
No,No,831.45,58470
No,Yes,713.55,24320
No,Yes,870.77,16440
No,No,301.31,51530
No,Yes,1235.96,21700
No,No,572.00,42480
No,No,545.99,52610
No,Yes,1407.04,25580
No,No,1171.16,27330
No,No,322.98,25260
No,No,497.54,43890
No,No,92.10,22720
No,No,395.47,45080
No,Yes,184.92,11120
No,No,209.67,35680
No,No,376.18,31370
No,No,1492.18,39000
No,No,905.53,43060
No,Yes,627.66,18530
No,Yes,1224.52,22320
No,No,667.37,35690
No,No,278.70,30110
No,No,1389.80,48860
No,No,1060.72,49390
No,Yes,1080.56,20430
No,Yes,912.55,14260
No,No,534.43,34120
No,No,280.46,26210
No,Yes,801.72,18690
No,No,1125.15,37860
No,Yes,1569.30,13710
No,No,755.46,33460
No,Yes,860.82,27180
No,No,1233.61,49440
No,No,699.56,48770
No,No,914.88,39780
No,No,1650.03,49480
No,No,366.59,33700
No,No,400.64,37170
No,No,0,37530
No,No,1902.14,35000
No,No,982.63,60380
No,No,717.96,43820
No,No,874.45,24700
No,No,1577.03,33310
No,Yes,1700.57,20840
No,No,425.81,14540
No,No,667.65,52940
No,No,0,48110
No,Yes,764.80,18340
No,No,1030.19,34250
No,No,426.28,38580
No,No,0,43590
No,No,1039.20,40020
No,No,603.25,50210
No,Yes,1446.64,8790
No,No,1396.20,39020
No,No,297.24,39080
No,No,613.97,34750
No,No,828.84,39980
No,No,675.11,58670
No,Yes,1670.46,15830
Yes,Yes,1530.55,13000
No,Yes,356.19,21460
No,No,284.16,37460
Yes,No,1698.82,27370
No,Yes,0,20190
No,Yes,1038.88,10410
No,No,392.56,45460
No,No,23.35,56680
No,Yes,1503.97,14660
No,Yes,799.51,23020
No,No,1534.68,48590
No,Yes,655.44,18260
No,Yes,939.70,11330
Yes,Yes,1867.30,24720
No,No,399.90,40860
No,No,381.25,55890
No,No,1509.91,24420
No,No,1209.65,58170
No,No,1359.80,46230
No,No,1267.55,10230
No,No,890.14,38350
No,No,1508.74,30580
No,No,1260.15,35730
No,No,0,33220
No,No,67.38,48790
No,No,1132.64,33670
No,No,0,22070
No,No,861.59,32900
No,No,796.29,37920
No,No,1356.15,42260
Yes,No,1975.65,38220
No,No,663.66,43950
No,No,0,39040
No,No,398.02,33050
No,No,304.07,47190
No,No,1292.67,52540
No,No,1664.09,54080
No,No,1069.71,34530
No,Yes,618.62,20830
No,Yes,1609.13,16370
No,Yes,1538.44,15990
No,No,734.25,56250
No,No,931.95,40910
No,Yes,0,17550
No,No,524.86,54730
No,No,1135.49,37960
No,No,1115.96,30620
No,No,157.66,42120
No,Yes,11.39,19380
No,Yes,434.83,16770
No,Yes,863.32,20420
No,Yes,822.88,22370
No,Yes,1203.94,20900
No,No,901.61,35280
No,No,1000.76,36700
No,Yes,715.34,21300
No,No,325.09,41250
No,Yes,948.88,8500
No,No,751.34,68880
No,No,1484.77,32470
No,No,1253.86,41760
No,No,1262.16,29540
No,Yes,46.01,13950
No,No,0,39460
No,Yes,906.12,19270
No,No,273.63,21910
No,No,1037.76,53820
No,Yes,508.05,14920
No,No,543.97,34390
No,Yes,1219.97,15030
No,Yes,697.17,22250
No,Yes,1066.54,15550
No,No,761.55,46830
Yes,No,1973.82,27340
No,No,1021.27,44710
No,No,783.08,36910
No,No,1354.33,29590
No,No,677.70,31150
No,No,317.85,63020
No,No,141.12,41300
No,No,759.23,48560
No,No,1133.94,47180
No,No,0,43590
No,No,599.71,48080
No,Yes,529.27,20350
No,No,962.14,60450
No,No,675.02,44480
No,Yes,1038.62,12310
No,Yes,656.80,19010
No,No,1103.72,39530
No,No,2391.00,50300
No,No,440.48,39390
No,No,1070.86,36010
No,No,1275.20,58960
No,No,763.03,35270
No,No,781.90,65610
No,No,853.70,46290
No,No,323.03,33670
No,No,980.03,31970
No,No,1077.00,33070
Yes,No,1335.61,37590
No,No,438.08,44730
No,No,955.42,45570
No,Yes,923.01,19130
No,No,728.21,50400
No,No,259.50,40400
No,Yes,606.95,26710
No,Yes,512.44,24190
No,No,0,43960
No,No,663.67,38330
Yes,No,2288.40,52040
No,No,0,34830
No,No,1693.64,26990
No,Yes,906.03,22650
No,No,763.53,49200
No,No,1218.86,45590
No,No,496.37,33780
No,No,1695.38,26620
No,Yes,1128.76,17710
No,No,978.23,43410
No,No,1084.90,15980
No,No,1248.88,31960
No,No,1071.24,58130
No,No,834.31,33680
No,No,1500.57,39890
No,Yes,958.87,25280
No,No,981.06,54020
No,No,1017.78,29820
No,Yes,1106.10,9610
Yes,No,2148.89,44300
No,Yes,1113.75,17810
No,Yes,1882.84,15960
No,No,1189.24,29880
No,No,1092.42,43570
No,No,748.48,40720
No,No,631.51,35050
No,No,477.90,34310
No,No,1128.79,29720
Yes,Yes,1627.89,17540
No,No,625.87,53750
No,No,751.36,31570
No,No,1074.51,41540
No,Yes,501.05,23090
No,No,876.47,39490
No,Yes,580.35,17620
No,No,560.29,28410
No,Yes,364.17,21480
No,No,898.89,41260
No,Yes,705.93,19890
No,No,846.41,36110
No,No,813.36,44700
No,No,528.88,44530
No,No,1486.20,51020
No,No,696.46,37590
No,Yes,1775.58,13730
No,No,319.60,53130
No,No,879.03,52940
No,Yes,421.95,21740
No,No,449.31,47490
No,No,611.17,38710
No,No,461.75,37610
No,Yes,1478.60,13370
No,No,1105.46,32370
No,Yes,734.45,17610
No,No,583.30,37110
No,No,456.71,21890
Yes,No,1750.25,51570
No,No,879.62,33680
Yes,No,1515.60,48680
No,No,13.94,31070
No,Yes,776.54,14220
No,Yes,865.90,18060
No,Yes,692.35,18680
